Date,PM2.5,PM10,NO2,NH3,SO2,CO,Ozone,AT,AQI,AQI_Standard
2018-05-17,0.72,2.29,38.23,14.24,1.31,0.0,4.11,30.38,47.79,Good
2018-05-18,0.72,2.29,40.14,12.15,1.31,0.0,4.11,30.38,50.17,Satisfactory
2018-05-19,0.72,2.29,32.39,13.79,1.31,0.0,4.11,30.38,40.49,Good
2018-05-20,0.57,1.65,16.68,10.79,3.18,0.0,4.11,30.38,20.85,Good
2018-05-21,0.49,1.32,8.83,10.27,4.12,0.0,4.11,30.38,11.04,Good
2018-05-22,0.45,1.16,4.91,4.68,4.58,0.0,4.11,30.38,6.14,Good
2018-05-23,0.43,1.08,2.95,10.41,4.81,0.0,4.11,30.38,6.01,Good
2018-05-24,0.42,1.04,1.97,8.84,4.93,0.0,4.11,30.38,6.16,Good
2018-05-25,0.42,1.02,1.48,8.03,4.99,0.0,4.11,30.38,6.24,Good
2018-05-26,0.42,1.01,1.23,7.24,5.02,0.0,4.11,30.38,6.27,Good
2018-05-27,0.42,1.0,1.1,7.68,5.04,0.0,4.11,30.38,6.3,Good
2018-05-28,0.42,1.0,1.04,6.57,5.04,0.0,4.1,30.38,6.3,Good
2018-05-29,0.42,1.0,1.01,9.15,5.04,0.0,2.5,30.38,6.3,Good
2018-05-30,0.42,1.0,0.99,7.21,5.04,0.0,1.7,30.38,6.3,Good
2018-05-31,0.42,1.0,0.98,6.94,5.04,0.0,1.3,30.38,6.3,Good
2018-06-01,0.42,1.0,0.98,8.6,5.04,0.0,1.1,30.38,6.3,Good
2018-06-02,0.42,1.0,0.98,9.07,5.04,0.0,1.0,30.38,6.3,Good
2018-06-03,0.42,1.0,0.98,7.07,5.04,0.0,0.95,30.38,6.3,Good
2018-06-04,0.42,1.0,0.98,6.92,5.05,0.0,0.9,30.38,6.31,Good
2018-06-05,0.36,0.8,0.91,7.53,5.96,0.0,1.45,30.38,7.45,Good
2018-06-06,0.33,0.7,0.88,8.38,6.42,0.0,1.73,30.38,8.03,Good
2018-06-07,0.3,0.6,0.84,16.79,6.87,0.0,2.0,30.38,8.59,Good
2018-06-08,14.2,36.42,5.33,11.2,5.32,0.0,1.6,30.38,36.42,Good
2018-06-09,21.15,54.33,7.57,10.22,4.54,0.0,1.41,30.38,54.33,Satisfactory
2018-06-10,24.62,63.28,8.69,11.54,4.16,0.0,1.31,30.38,63.28,Satisfactory
2018-06-11,26.36,67.76,9.25,13.29,3.96,0.0,1.26,30.38,67.76,Satisfactory
2018-06-12,27.23,70.0,9.53,10.67,3.87,0.16,1.23,30.38,70.0,Satisfactory
2018-06-13,27.66,71.12,9.67,6.24,3.82,0.0,1.22,30.38,71.12,Satisfactory
2018-06-14,27.88,71.68,9.74,7.14,3.79,0.0,1.21,30.38,71.68,Satisfactory
2018-06-15,28.1,72.24,9.78,10.46,3.78,0.0,1.21,30.38,72.24,Satisfactory
2018-06-16,46.53,126.84,9.81,7.4,3.77,0.71,1.21,30.38,117.89,Moderately Polluted
2018-06-17,46.16,106.66,43.08,4.75,1.44,1.67,11.18,30.38,104.44,Moderately Polluted
2018-06-18,49.25,104.82,33.03,8.97,3.03,1.45,21.15,30.38,103.21,Moderately Polluted
2018-06-19,38.66,85.42,30.11,12.09,1.96,1.34,82.14,30.38,85.42,Satisfactory
2018-06-20,24.22,54.0,39.58,8.85,4.36,1.77,48.14,30.38,88.5,Satisfactory
2018-06-21,31.2,59.38,37.85,6.59,1.24,1.35,14.01,30.38,67.5,Satisfactory
2018-06-22,25.62,48.89,28.12,6.68,2.39,0.38,30.95,30.38,48.89,Good
2018-06-23,22.9,44.11,26.46,5.23,1.06,0.38,22.64,30.38,44.11,Good
2018-06-24,25.33,46.89,25.3,3.93,1.05,0.4,22.54,30.38,46.89,Good
2018-06-25,26.96,45.31,44.64,3.41,1.12,0.41,13.44,30.38,55.8,Satisfactory
2018-06-26,30.65,45.82,37.02,3.24,2.29,0.38,34.22,30.38,51.08,Satisfactory
2018-06-27,22.06,33.16,27.9,3.9,1.25,0.38,21.62,30.38,36.77,Good
2018-06-28,22.08,27.31,20.84,6.25,1.09,0.3,22.28,30.38,36.8,Good
2018-06-29,16.57,36.38,23.16,5.26,4.43,0.34,27.22,30.38,36.38,Good
2018-06-30,28.2,54.42,17.73,4.41,5.0,0.32,31.58,30.38,54.42,Satisfactory
2018-07-01,27.88,57.66,14.26,3.68,11.21,0.32,37.42,30.38,57.66,Satisfactory
2018-07-02,29.19,54.8,19.42,2.87,8.85,0.37,40.91,30.38,54.8,Satisfactory
2018-07-03,28.69,54.27,30.86,1.74,1.55,0.4,20.83,30.38,54.27,Satisfactory
2018-07-04,32.74,52.03,31.09,3.34,2.22,0.42,18.13,30.38,54.57,Satisfactory
2018-07-05,40.57,48.97,40.02,8.84,3.15,0.43,9.32,30.38,67.62,Satisfactory
2018-07-06,39.59,64.36,49.56,1.26,1.1,0.44,20.79,30.38,65.98,Satisfactory
2018-07-07,18.02,36.79,29.1,3.96,1.26,0.36,17.55,30.38,36.79,Good
2018-07-08,9.96,28.98,17.7,5.91,1.38,0.3,27.36,30.38,28.98,Good
2018-07-09,15.83,31.34,34.85,3.11,1.13,0.36,16.23,30.38,43.56,Good
2018-07-10,18.99,39.09,34.9,1.93,1.21,0.37,14.12,30.38,43.62,Good
2018-07-11,17.07,35.28,28.82,6.25,1.14,0.38,18.57,30.38,36.02,Good
2018-07-12,18.5,36.76,27.44,11.69,1.32,0.39,16.12,30.38,36.76,Good
2018-07-13,13.28,40.32,27.53,10.05,0.95,0.39,13.29,30.38,40.32,Good
2018-07-14,12.17,30.33,20.49,9.78,1.01,0.37,12.49,30.38,30.33,Good
2018-07-15,7.79,19.36,15.56,9.5,1.07,0.37,18.15,30.38,19.45,Good
2018-07-16,7.59,20.78,23.02,9.08,1.04,0.36,16.46,30.38,28.77,Good
2018-07-17,13.31,28.78,32.16,8.82,1.21,0.39,12.78,30.38,40.2,Good
2018-07-18,13.44,28.98,27.38,8.93,1.02,0.51,11.32,30.38,34.23,Good
2018-07-19,17.13,34.9,28.65,6.39,1.06,0.77,16.55,30.38,38.5,Good
2018-07-20,16.95,36.4,27.1,6.85,1.49,0.77,10.57,30.38,38.5,Good
2018-07-21,6.09,16.01,15.52,7.3,1.36,0.63,16.62,30.38,31.5,Good
2018-07-22,6.94,12.59,16.62,4.84,1.64,0.64,20.81,30.38,32.0,Good
2018-07-23,22.01,40.12,33.39,3.27,1.38,0.7,15.36,30.38,41.74,Good
2018-07-24,24.05,46.89,33.85,2.73,2.78,0.72,16.54,30.38,46.89,Good
2018-07-25,31.69,61.18,38.42,2.06,1.78,0.74,12.12,30.38,61.18,Satisfactory
2018-07-26,24.5,37.82,31.53,2.49,1.61,0.76,7.1,30.38,40.83,Good
2018-07-27,27.63,44.56,35.13,4.1,3.37,0.69,11.0,30.38,46.05,Good
2018-07-28,41.32,66.62,39.25,4.05,1.83,0.78,15.38,30.38,68.87,Satisfactory
2018-07-29,44.55,68.35,31.77,3.29,1.94,0.82,14.97,30.38,74.25,Satisfactory
2018-07-30,32.08,56.18,43.3,2.97,1.45,1.1,20.67,30.38,56.18,Satisfactory
2018-07-31,36.52,62.8,48.17,2.3,1.94,1.2,17.63,30.38,62.8,Satisfactory
2018-08-01,24.96,40.88,48.52,5.88,2.18,1.17,15.53,30.38,60.65,Satisfactory
2018-08-02,33.63,65.71,31.1,8.59,4.42,1.16,21.04,30.38,65.71,Satisfactory
2018-08-03,41.72,86.75,35.05,6.63,4.26,1.32,17.11,30.38,86.75,Satisfactory
2018-08-04,43.0,80.64,30.86,6.81,4.07,1.25,22.2,30.38,80.64,Satisfactory
2018-08-05,32.82,56.67,36.32,5.86,1.89,1.43,11.34,30.38,71.5,Satisfactory
2018-08-06,33.57,67.33,34.41,5.2,1.42,1.54,6.56,30.38,77.0,Satisfactory
2018-08-07,15.1,33.77,27.08,5.64,1.22,1.2,13.98,30.38,60.0,Satisfactory
2018-08-08,17.66,36.75,28.32,12.61,1.58,1.18,14.05,30.38,59.0,Satisfactory
2018-08-09,17.82,39.9,35.35,11.37,1.57,1.28,10.92,30.38,64.0,Satisfactory
2018-08-10,22.59,45.88,33.55,9.57,1.58,1.25,15.66,30.38,62.5,Satisfactory
2018-08-11,18.99,41.07,25.08,9.19,1.6,1.24,11.95,30.38,62.0,Satisfactory
2018-08-12,15.89,35.23,21.87,8.87,1.53,1.22,8.83,30.38,61.0,Satisfactory
2018-08-13,13.19,29.01,30.27,14.37,1.21,1.19,6.5,30.38,59.5,Satisfactory
2018-08-14,11.38,26.78,26.94,10.71,1.26,1.22,5.92,30.38,61.0,Satisfactory
2018-08-15,6.61,19.94,18.79,11.78,1.43,1.13,10.75,30.38,56.5,Satisfactory
2018-08-16,12.04,31.96,29.14,12.76,1.1,1.19,8.22,30.38,59.5,Satisfactory
2018-08-17,16.3,36.11,29.73,10.7,1.36,1.25,10.86,30.38,62.5,Satisfactory
2018-08-18,17.41,39.21,30.91,13.25,1.53,1.19,8.94,30.38,59.5,Satisfactory
2018-08-19,26.45,52.98,36.3,10.68,1.58,1.33,4.44,30.38,66.5,Satisfactory
2018-08-20,11.74,23.13,22.6,14.02,1.39,1.17,9.85,30.38,58.5,Satisfactory
2018-08-21,8.82,25.58,27.16,13.74,1.1,1.21,9.3,30.38,60.5,Satisfactory
2018-08-22,23.01,36.22,28.65,10.03,1.2,1.34,20.43,30.38,67.0,Satisfactory
2018-08-23,30.31,48.82,31.41,8.79,3.3,1.25,23.15,30.38,62.5,Satisfactory
2018-08-24,30.37,48.18,33.97,8.45,2.3,1.29,18.68,30.38,64.5,Satisfactory
2018-08-25,20.36,39.07,32.03,7.45,1.39,1.24,7.82,30.38,62.0,Satisfactory
2018-08-26,7.37,24.58,14.11,7.26,1.09,1.04,9.76,30.38,52.0,Satisfactory
2018-08-27,7.45,26.54,21.45,8.96,1.05,1.09,10.62,30.38,54.5,Satisfactory
2018-08-28,11.68,26.57,25.72,11.04,1.23,1.13,9.09,30.38,56.5,Satisfactory
2018-08-29,14.99,33.38,33.64,11.5,1.17,1.04,6.79,30.38,52.0,Satisfactory
2018-08-30,29.5,47.33,43.74,10.46,1.46,1.35,7.07,30.38,67.5,Satisfactory
2018-08-31,33.07,57.16,37.67,8.79,1.22,1.34,10.82,30.38,67.0,Satisfactory
2018-09-01,12.38,28.41,31.71,15.28,1.37,1.16,15.23,30.38,58.0,Satisfactory
2018-09-02,18.67,29.99,33.46,13.91,1.5,1.24,15.95,30.38,62.0,Satisfactory
2018-09-03,34.52,55.71,33.41,11.38,3.22,1.19,25.01,30.38,59.5,Satisfactory
2018-09-04,48.96,75.32,47.79,9.76,2.45,1.48,12.16,30.38,81.6,Satisfactory
2018-09-05,28.41,45.94,33.73,11.63,1.5,1.25,11.72,30.38,62.5,Satisfactory
2018-09-06,10.93,26.5,22.32,15.45,1.42,1.01,20.29,30.38,50.5,Satisfactory
2018-09-07,15.01,42.0,26.56,12.34,1.5,1.08,22.12,30.38,54.0,Satisfactory
2018-09-08,20.11,44.97,22.59,9.91,1.75,1.24,18.7,30.38,62.0,Satisfactory
2018-09-09,19.75,43.33,17.08,9.92,2.93,1.1,25.85,30.38,55.0,Satisfactory
2018-09-10,28.69,51.32,19.36,9.21,6.45,1.15,26.81,30.38,57.5,Satisfactory
2018-09-11,36.22,57.61,33.82,7.74,4.27,1.37,21.2,30.38,68.5,Satisfactory
2018-09-12,47.14,75.54,35.95,7.02,4.84,1.4,21.78,30.38,78.57,Satisfactory
2018-09-13,56.73,91.62,30.37,6.9,7.71,1.34,35.97,30.38,94.55,Satisfactory
2018-09-14,56.33,89.79,48.64,6.02,3.26,1.66,18.92,30.38,93.88,Satisfactory
2018-09-15,57.77,97.78,36.03,7.06,2.82,1.85,12.08,30.38,97.78,Satisfactory
2018-09-16,60.13,97.07,38.78,10.44,1.93,1.53,15.24,30.38,100.43,Moderately Polluted
2018-09-17,66.89,108.97,33.58,12.27,2.87,1.73,23.95,30.38,122.97,Moderately Polluted
2018-09-18,61.1,103.57,37.86,11.26,2.22,1.59,25.03,30.38,103.67,Moderately Polluted
2018-09-19,60.03,111.22,39.93,15.47,2.63,1.4,33.3,30.38,107.48,Moderately Polluted
2018-09-20,17.45,33.23,27.44,11.25,1.73,1.22,10.57,30.38,61.0,Satisfactory
2018-09-21,7.95,15.72,20.21,10.28,1.63,1.05,24.3,30.38,52.5,Satisfactory
2018-09-22,16.02,32.85,23.29,9.12,3.36,1.17,14.61,30.38,58.5,Satisfactory
2018-09-23,19.69,43.19,19.89,9.11,5.49,1.09,14.87,30.38,54.5,Satisfactory
2018-09-24,21.92,46.48,25.06,10.14,5.82,1.12,14.9,30.38,56.0,Satisfactory
2018-09-25,36.42,63.87,43.94,7.75,3.7,1.28,15.21,30.38,64.0,Satisfactory
2018-09-26,45.24,77.08,43.87,7.51,3.34,1.47,18.73,30.38,77.08,Satisfactory
2018-09-27,57.76,88.62,49.94,4.77,2.95,1.55,17.47,30.38,96.27,Satisfactory
2018-09-28,63.63,97.58,51.96,5.21,5.03,1.51,19.72,30.38,112.1,Moderately Polluted
2018-09-29,61.12,95.81,52.69,6.35,4.37,1.54,23.87,30.38,103.73,Moderately Polluted
2018-09-30,66.84,110.05,42.87,8.63,3.17,1.52,35.63,30.38,122.8,Moderately Polluted
2018-10-01,71.46,137.89,61.15,9.48,5.78,1.76,31.52,30.38,138.2,Moderately Polluted
2018-10-02,61.37,111.73,37.42,13.8,6.75,1.37,43.03,30.38,107.82,Moderately Polluted
2018-10-03,61.93,113.28,40.53,10.48,9.36,1.45,45.97,30.38,108.85,Moderately Polluted
2018-10-04,78.76,138.58,61.87,12.03,8.61,1.59,34.72,30.38,162.53,Moderately Polluted
2018-10-05,95.37,152.24,46.72,15.67,5.97,2.1,33.0,30.38,217.9,Poor
2018-10-06,101.71,164.17,49.89,14.45,5.6,2.9,29.13,30.38,239.03,Poor
2018-10-07,100.58,160.56,48.22,11.38,9.63,2.86,31.98,30.38,235.27,Poor
2018-10-08,98.29,169.87,64.86,13.85,8.06,2.77,38.66,30.38,227.63,Poor
2018-10-09,48.14,88.37,39.85,15.51,4.26,2.18,39.6,30.38,102.25,Moderately Polluted
2018-10-10,8.92,23.93,24.24,14.5,1.91,1.52,22.29,30.38,76.0,Satisfactory
2018-10-11,9.23,21.56,21.22,15.34,1.74,2.91,14.96,30.38,111.38,Moderately Polluted
2018-10-12,17.52,35.99,21.85,15.74,1.97,2.55,11.52,30.38,106.88,Moderately Polluted
2018-10-13,22.46,32.78,18.4,14.69,2.64,1.09,22.11,30.38,54.5,Satisfactory
2018-10-14,37.28,60.07,21.62,16.5,6.89,1.3,29.99,30.38,65.0,Satisfactory
2018-10-15,47.34,77.97,37.73,15.53,8.75,1.21,28.18,30.38,78.9,Satisfactory
2018-10-16,60.77,102.94,36.39,17.12,9.3,1.45,35.66,30.38,102.57,Moderately Polluted
2018-10-17,85.9,132.26,46.02,11.55,9.42,2.14,44.72,30.38,186.33,Moderately Polluted
2018-10-18,80.27,125.66,46.81,14.08,21.16,1.37,56.95,30.38,167.57,Moderately Polluted
2018-10-19,83.88,127.69,45.15,8.71,8.24,1.67,37.03,30.38,179.6,Moderately Polluted
2018-10-20,99.59,152.16,53.29,8.3,10.75,2.01,33.9,30.38,231.97,Poor
2018-10-21,97.27,150.6,48.52,9.87,7.14,1.69,33.49,30.38,224.23,Poor
2018-10-22,100.56,158.94,71.13,14.45,11.27,1.82,30.43,30.38,235.2,Poor
2018-10-23,107.16,173.29,82.89,15.45,10.18,2.03,37.3,30.38,257.2,Poor
2018-10-24,99.69,162.0,84.92,18.23,13.0,1.54,30.77,30.38,232.3,Poor
2018-10-25,93.5,154.5,77.23,13.72,8.47,1.59,36.1,30.38,211.67,Poor
2018-10-26,123.05,203.07,87.56,17.72,11.7,1.9,30.94,30.38,302.35,Very poor
2018-10-27,105.31,163.59,68.83,19.03,6.9,1.68,30.93,30.38,251.03,Poor
2018-10-28,80.78,135.9,60.2,22.29,7.75,1.12,37.06,30.38,169.27,Moderately Polluted
2018-10-29,27.61,46.05,47.41,20.72,2.69,0.91,21.94,30.38,59.26,Satisfactory
2018-10-30,16.99,33.59,38.14,19.11,2.33,0.85,16.95,30.38,47.67,Good
2018-10-31,9.55,27.78,41.28,17.7,2.51,0.75,23.33,30.38,51.6,Satisfactory
2018-11-01,23.12,41.59,43.12,15.67,2.64,0.88,21.53,30.38,53.9,Satisfactory
2018-11-02,31.95,63.79,61.21,11.3,4.53,1.09,18.46,30.38,76.51,Satisfactory
2018-11-03,41.91,79.5,68.24,15.45,5.83,1.1,26.43,30.38,85.3,Satisfactory
2018-11-04,30.32,51.01,43.29,17.62,6.42,0.85,31.83,30.38,54.11,Satisfactory
2018-11-05,32.32,56.7,45.88,13.49,11.62,0.95,28.55,30.38,57.35,Satisfactory
2018-11-06,107.73,152.93,68.97,12.25,14.83,1.26,30.75,30.38,259.1,Poor
2018-11-07,196.9,248.21,71.47,15.77,5.42,1.78,12.69,30.38,359.15,Very poor
2018-11-08,297.54,347.52,70.34,33.56,13.07,1.59,29.08,30.38,436.57,Severe
2018-11-09,145.31,209.75,84.13,27.76,13.39,1.5,37.1,30.38,319.47,Very poor
2018-11-10,144.66,203.53,59.43,61.5,12.3,1.68,30.66,30.38,318.97,Very poor
2018-11-11,108.51,159.99,38.6,64.65,9.3,1.5,28.05,30.38,261.7,Poor
2018-11-12,111.88,184.35,51.85,91.62,16.05,1.75,19.28,30.38,272.93,Poor
2018-11-13,156.97,238.96,88.03,11.42,12.38,2.07,28.18,30.38,328.44,Very poor
2018-11-14,149.99,210.06,98.6,24.32,11.99,1.42,37.75,30.38,323.07,Very poor
2018-11-15,125.19,188.81,101.33,23.4,16.85,1.13,40.41,30.38,303.99,Very poor
2018-11-16,108.15,181.47,102.4,21.41,20.75,1.02,41.74,30.38,260.5,Poor
2018-11-17,103.38,183.17,83.15,25.5,13.86,1.27,45.23,30.38,244.6,Poor
2018-11-18,106.69,186.96,66.22,36.68,7.89,1.07,46.84,30.38,255.63,Poor
2018-11-19,117.35,199.29,68.82,54.34,9.05,1.73,39.01,30.38,291.17,Poor
2018-11-20,153.87,237.86,54.49,59.96,11.07,2.54,32.07,30.38,326.05,Very poor
2018-11-21,146.53,221.51,69.67,38.3,9.94,2.45,35.79,30.38,320.41,Very poor
2018-11-22,186.19,291.96,71.51,47.2,13.8,2.71,30.09,30.38,350.92,Very poor
2018-11-23,151.15,244.19,93.0,42.8,11.63,1.84,27.5,30.38,323.96,Very poor
2018-11-24,186.93,291.91,73.33,54.01,9.63,2.2,33.89,30.38,351.48,Very poor
2018-11-25,217.11,317.84,71.1,52.62,10.9,2.23,29.35,30.38,374.7,Very poor
2018-11-26,144.71,234.37,75.04,54.72,13.09,1.96,22.82,30.38,319.01,Very poor
2018-11-27,79.16,137.78,61.69,55.99,4.99,1.63,23.01,30.38,163.87,Moderately Polluted
2018-11-28,80.5,135.29,49.04,56.55,5.17,1.75,21.07,30.38,168.33,Moderately Polluted
2018-11-29,82.91,139.75,50.64,69.58,4.86,2.16,19.09,30.38,176.37,Moderately Polluted
2018-11-30,94.39,164.23,72.51,72.61,8.92,1.85,22.31,30.38,214.63,Poor
2018-12-01,130.83,225.49,88.46,74.46,17.86,1.93,26.03,30.38,308.33,Very poor
2018-12-02,113.02,182.33,87.78,59.46,5.74,1.48,30.0,30.38,276.73,Poor
2018-12-03,141.83,226.48,93.12,50.68,7.33,1.74,30.21,30.38,316.79,Very poor
2018-12-04,162.65,255.42,102.82,15.53,17.72,2.24,31.85,30.38,332.81,Very poor
2018-12-05,201.35,301.84,122.17,32.81,13.18,2.47,34.04,30.38,362.58,Very poor
2018-12-06,203.97,301.64,91.05,58.92,17.13,2.01,34.9,30.38,364.59,Very poor
2018-12-07,242.28,360.24,77.15,86.24,23.38,3.12,27.52,30.38,394.06,Very poor
2018-12-08,247.43,367.27,86.5,77.13,22.64,2.83,12.32,30.38,398.02,Very poor
2018-12-09,197.6,298.33,69.49,58.85,11.16,1.83,32.25,30.38,359.69,Very poor
2018-12-10,159.64,253.07,60.14,88.07,10.95,2.41,25.41,30.38,330.49,Very poor
2018-12-11,172.42,260.47,71.56,73.25,16.64,2.12,22.03,30.38,340.32,Very poor
2018-12-12,146.63,239.75,78.43,71.22,21.72,1.9,29.29,30.38,320.48,Very poor
2018-12-13,105.65,183.49,78.8,64.21,15.81,1.57,28.11,30.38,252.17,Poor
2018-12-14,108.97,184.14,77.57,55.5,16.59,1.38,28.31,30.38,263.23,Poor
2018-12-15,99.61,182.76,75.48,54.64,21.92,1.26,30.05,30.38,232.03,Poor
2018-12-16,102.83,195.62,61.38,49.66,24.49,1.08,33.28,30.38,242.77,Poor
2018-12-17,85.69,143.99,49.58,54.34,11.93,1.02,26.17,30.38,185.63,Moderately Polluted
2018-12-18,43.92,74.69,38.3,50.77,7.06,0.85,24.02,30.38,74.69,Satisfactory
2018-12-19,54.26,97.18,48.2,62.09,15.67,1.01,23.58,30.38,97.18,Satisfactory
2018-12-20,91.95,157.76,49.56,62.16,12.1,1.5,28.54,30.38,206.5,Poor
2018-12-21,158.33,253.95,64.75,101.5,9.08,2.51,32.82,30.38,329.48,Very poor
2018-12-22,196.91,305.8,70.42,34.26,16.78,2.21,28.12,30.38,359.16,Very poor
2018-12-23,156.75,246.58,69.74,29.96,8.36,1.44,28.66,30.38,328.27,Very poor
2018-12-24,124.88,200.29,88.86,17.97,10.18,0.99,19.24,30.38,303.75,Very poor
2018-12-25,179.25,314.91,115.59,11.59,14.24,2.02,33.13,30.38,345.58,Very poor
2018-12-26,182.25,274.81,122.72,15.54,12.34,2.07,30.46,30.38,347.88,Very poor
2018-12-27,237.9,347.89,135.45,21.74,18.51,2.79,25.29,30.38,390.69,Very poor
2018-12-28,192.34,287.89,132.36,25.24,12.76,2.28,22.61,30.38,355.65,Very poor
2018-12-29,206.17,309.52,122.03,26.33,13.83,2.18,26.04,30.38,366.28,Very poor
2018-12-30,162.21,249.61,107.04,30.71,19.12,1.16,29.19,30.38,332.47,Very poor
2018-12-31,139.22,223.84,120.35,25.75,18.48,1.57,31.18,30.38,314.78,Very poor
2019-01-01,177.49,292.28,122.3,27.44,14.52,1.68,23.68,30.38,344.22,Very poor
2019-01-02,155.74,230.42,117.75,28.18,17.83,1.5,21.92,30.38,327.49,Very poor
2019-01-03,201.3,311.86,147.71,23.67,25.99,2.38,24.36,30.38,362.54,Very poor
2019-01-04,217.8,295.04,144.3,28.33,14.39,1.95,26.49,30.38,375.23,Very poor
2019-01-05,183.2,286.68,117.93,30.08,16.62,2.13,23.98,30.38,348.62,Very poor
2019-01-06,137.43,223.85,109.91,27.91,15.41,1.54,21.96,30.38,313.41,Very poor
2019-01-07,132.88,215.76,125.5,29.28,19.65,1.91,23.04,30.38,309.91,Very poor
2019-01-08,162.02,228.25,104.91,31.45,13.27,1.85,20.3,30.38,332.32,Very poor
2019-01-09,177.18,230.88,118.17,29.39,16.93,2.0,18.18,30.38,343.98,Very poor
2019-01-10,189.24,252.28,128.87,30.25,17.74,2.13,27.46,30.38,353.26,Very poor
2019-01-11,183.65,265.45,136.63,31.44,15.85,2.31,26.68,30.38,348.96,Very poor
2019-01-12,265.07,330.05,131.05,34.31,20.44,2.48,20.78,30.38,411.59,Severe
2019-01-13,187.31,255.45,118.9,34.75,16.02,2.08,22.06,30.38,351.78,Very poor
2019-01-14,273.94,369.84,144.7,38.53,27.47,3.04,20.35,30.38,418.42,Severe
2019-01-15,212.87,278.69,132.89,38.77,19.15,1.98,22.02,30.38,371.44,Very poor
2019-01-16,124.97,203.41,122.94,44.42,19.14,1.54,31.9,30.38,303.82,Very poor
2019-01-17,161.76,255.93,143.62,47.55,17.02,2.07,27.36,30.38,332.12,Very poor
2019-01-18,182.85,292.92,168.12,41.74,21.41,2.63,27.17,30.38,348.35,Very poor
2019-01-19,205.36,305.29,142.67,42.77,16.46,2.25,28.71,30.38,365.66,Very poor
2019-01-20,189.44,297.63,131.77,46.48,17.48,2.1,26.84,30.38,353.42,Very poor
2019-01-21,208.46,317.34,154.51,59.13,16.4,3.2,26.43,30.38,368.05,Very poor
2019-01-22,276.14,387.73,198.66,52.21,17.79,3.96,21.49,30.38,420.11,Severe
2019-01-23,218.35,287.44,141.24,31.83,9.42,2.78,24.94,30.38,375.65,Very poor
2019-01-24,163.83,230.31,137.8,35.57,10.19,2.16,25.79,30.38,333.72,Very poor
2019-01-25,121.89,194.69,139.33,32.89,9.51,1.72,22.51,30.38,301.45,Very poor
2019-01-26,102.23,174.38,107.38,36.15,10.03,1.12,23.31,30.38,240.77,Poor
2019-01-27,89.58,163.19,110.38,35.04,16.88,1.06,15.89,30.38,198.6,Moderately Polluted
2019-01-28,81.6,142.1,84.43,32.3,14.26,1.07,21.67,30.38,172.0,Moderately Polluted
2019-01-29,78.76,150.07,89.16,29.51,11.29,1.12,31.82,30.38,162.53,Moderately Polluted
2019-01-30,80.86,154.29,106.34,26.63,18.39,1.13,29.0,30.38,169.53,Moderately Polluted
2019-01-31,132.68,247.72,114.97,28.92,18.76,1.87,29.71,30.38,309.75,Very poor
2019-02-01,136.72,250.59,131.83,31.47,17.7,1.86,23.52,30.38,312.86,Very poor
2019-02-02,155.57,270.26,130.72,33.41,16.62,2.49,28.6,30.38,327.36,Very poor
2019-02-03,137.33,279.37,121.83,33.05,20.92,2.03,29.07,30.38,313.33,Very poor
2019-02-04,127.67,246.44,143.11,34.67,18.68,2.23,24.75,30.38,305.9,Very poor
2019-02-05,142.52,256.35,125.45,35.2,22.1,2.23,29.8,30.38,317.32,Very poor
2019-02-06,151.02,270.18,138.28,35.05,21.09,2.11,28.26,30.38,323.86,Very poor
2019-02-07,145.88,237.54,131.67,39.37,21.76,1.83,35.55,30.38,319.91,Very poor
2019-02-08,104.72,190.35,97.27,38.56,12.35,1.23,46.41,30.38,249.07,Poor
2019-02-09,83.96,132.09,54.16,37.08,14.53,0.92,49.23,30.38,179.87,Moderately Polluted
2019-02-10,44.93,94.51,69.7,32.28,12.04,0.51,43.89,30.38,94.51,Satisfactory
2019-02-11,69.04,135.43,109.81,32.96,17.05,0.9,33.39,30.38,130.13,Moderately Polluted
2019-02-12,100.1,185.85,105.27,38.3,19.43,1.22,35.16,30.38,233.67,Poor
2019-02-13,114.96,244.4,114.62,47.85,31.92,1.69,36.93,30.38,283.2,Poor
2019-02-14,163.78,300.04,145.24,102.82,25.72,2.58,35.05,30.38,333.68,Very poor
2019-02-15,149.02,274.02,136.73,117.0,26.84,2.11,39.74,30.38,322.32,Very poor
2019-02-16,79.31,167.56,103.34,89.41,20.67,1.29,26.14,30.38,164.37,Moderately Polluted
2019-02-17,66.7,114.22,82.28,70.75,13.38,0.94,37.62,30.38,122.33,Moderately Polluted
2019-02-18,85.09,149.96,107.33,76.04,14.97,1.19,42.9,30.38,183.63,Moderately Polluted
2019-02-19,100.09,161.02,93.3,86.04,16.11,1.2,44.71,30.38,233.63,Poor
2019-02-20,71.52,119.27,75.02,72.61,13.57,1.19,32.67,30.38,138.4,Moderately Polluted
2019-02-21,105.63,201.14,90.99,78.03,17.71,1.33,35.27,30.38,252.1,Poor
2019-02-22,66.12,110.41,63.98,64.46,29.54,0.98,25.87,30.38,120.4,Moderately Polluted
2019-02-23,86.82,173.72,98.56,100.72,15.67,1.47,32.91,30.38,189.4,Moderately Polluted
2019-02-24,93.8,190.8,90.4,93.81,17.91,0.92,49.05,30.38,212.67,Poor
2019-02-25,52.2,100.15,72.69,60.38,8.15,0.9,26.87,30.38,100.1,Moderately Polluted
2019-02-26,33.51,53.01,57.83,47.26,3.42,0.94,19.73,30.38,72.29,Satisfactory
